185,"I have 3 questions for journalists to ask at today’s Govt press briefing: 
1) What’s the real total of UK #coronavirus deaths incl all deaths at home &amp; care homes?
2) Why’s our death rate heading to be the worst in Europe? 
3) Why are our airports still open &amp; doing no checks?"
186,"Another Tory diversionary tactic to stop criticism of their major failings on PPE &amp; testing 
Priti Patel vows to protect domestic abuse victims 'trapped' during lockdown https://t.co/ZbKFx2412n via @MetroUK"
187,"#BREAKING The US becomes the first country to record more than 2,000 #coronavirus deaths in one day, with 2,108 fatalities in the past 24 hours, according to the Johns Hopkins University tally https://t.co/QREocIGjVq"
188,This is our version of “Shallow” by @ladygaga &amp; @BradleyCooperFr #coversong #cover #shallow #ladygaga #BradleyCooper #coronavirus #confinement #COVID19 https://t.co/RWg5NtPWtg
189,Nollywood movies taught me better than to be picking up money from the floor
190,Corona get back so I can fuck this cash up 💵 and SHIT ON EM 🥴🗣
191,"I just told @HHSGov @SecAzar that reproductive freedom is for 𝗲𝘃𝗲𝗿𝘆 body, everywhere. Join me: https://t.co/KgNXUGcG4a #AbortionIsEssential"
192,"Pelosi : 

SOLD HER SOUL TO THE RADICAL LEFT ! 
Gang of 4...
-&gt;Green deal 
-&gt;open Borders 
-&gt; Santa Claus government
-&gt; FREE FREE FREE 🤣
-&gt; abortion up to the day before delivery 👶🏻
List goes on ...

HOPEFULLY INDEPENDENTS VOTERS WILL perform EXORCISM 

 ON GAGGLE !!"
193,"@amitabhk87 Modi hai toh mumkin hai. He declared Lockdown early and saved many lives. But for TJ  , India would have already defeated the Corona virus by now."
194,"The official statement regarding the passing of Student Minister Abdul Hafeez Muhammad, Eastern Regional Minister and Representative of The Honorable Minister Louis Farrakhan and The Nation of Islam as a result of the COVID-19, Coronavirus. Full statement pictured. https://t.co/ztPAIlusme"
195,"Here are 5 high school students who are really putting passion to use during these times. And they all have one thing in common, use of social media. So the next time you log in, think of what to use that platform for. https://t.co/SuGojUul5G https://t.co/Lfcu3giJmN"
196,"Prayer Warriors, Julian Assanges mother Christine is calling out for help. Can we all lift Julian and his family in prayer. Lord please help to set the unjust captives free. 

Please RT"
197,"(one more) quarantine’s sunset #quarantine #sunset #lockdown #athensriviera #magic #aerialphotography #dronephotography @ Voúla, Greece https://t.co/fGqrQwE8sf"
198,"#IndiaFightsCorona 

Total of 16,002 tests were conducted yesterday, of which 320 were found #COVID19 positive (about 2%). 

#SwasthaBharat 

@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @COVIDNewsByMIB @DDNewslive @airnewsalerts @ANI @PTI_News @ICMRDELHI"
199,"First Muslim woman elected to PA State Representatives, Movita Johnson-Harrell, was released from JAIL due to overcrowding and Coronavirus! However, she was sentenced to only 3 months in jail for stealing $500K from her charity!

Retweet if you’re disgusted too

👉 @BlondieVex https://t.co/gt1VSec38x"
200,"@SirohiGulshan @india_calling @ashrafmuslim @allindianz @That_IndianKid @ali_from_India @Alisyed_india @AliFromIndia1 @Team_Hunk @imZeeshanpathan #TablighiJamaat 200 people has been found #coronavirus test Negative 
They has been Discharged from Charminar Unani Hospital 
Alhamdulillah 
@IndiasMuslims https://t.co/TuQVHybzL4"
201,@KamalaHarris  I hope it will benefit all the taxpayers in states that had to bid against each other to get goods. Same holds for FEMA anf Feds paying higher pricing because of eBay type market. I realize most of these were foreign orders but may have American brokers.
202,"Today I caught up on some @wittertainment podcasts. In last week’s episode, unless my ears deceive me, one of the Lobby/Lockdown correspondents was the creator of this short film masterpiece. And now I want @KermodeMovie to review this (and the other dog films by same). Please!"
203,Thousands (!!) of coronavirus tests are going unused in US labs. Some can give results in 12-24 hours. Why is this happening? “Experts say the lack of a national strategy is largely to blame.” Mr. President ⁦@realDonaldTrump⁩? ⁦@VP⁩? https://t.co/9yvBQ970je
204,"As #Sweden continues to refuse lockdown, its deaths per million is skyrocketing, far exceeding the US as well as its neighbors. Compare to Finland and Norway, for example https://t.co/I0QOSIK9qD"
205,"It sounded stupid and ominous at the time, but now it’s clear. He can’t, he won’t, and nobody who says this can be trusted to govern competently in a crisis.  The governors are in charge now, and  ⁦@realDonaldTrump⁩ has abdicated. #COVID19  https://t.co/14W3w4cdg6"
206,"Wow Mr. Gates you are a #CoronaGenius !!!😲
Your 2015 description of next outbreak perfectly matches #Coronavirus word by word ! (Check it out !👇)
Btw Gates foundn. participated in Event 201 with China CDC on Global Pandemic Planning exercise in Oct 2019.
https://t.co/AhuZgfm7S3 https://t.co/frXt6yU8vR"
207,"Soon, the #MSM will have to move on from the #coronavirus as the team @realDonaldTrump has led completes the mission.

Summer will be crucial to shaping our country for the next decade. 

Let the truth come out
#KAG 
#DurhamIsComing  

https://t.co/78uFbCTPMw"
208,"Once again, I was injured reading this #COVID19 story by my jaw dropping to the floor. https://t.co/XYUWFbmH37"
209,"Most New York Coronavirus Cases Came From Europe, Genomes Show.
Travelers seeded multiple cases starting as early as mid-February, genomes show: @nytimes. #CoronavirusPandemic #FactsMatter 
https://t.co/Ol0P3wItVq"
210,Bokhari: Facebook’s Fact-Checkers Have Failed To Fact-Check HuffPo's Anti-Trump Coronavirus Disinformation https://t.co/C7XxNKz2Hk
211,"The US just became the first country in the world to record more than 2,000 coronavirus deaths in 24 hours https://t.co/RqdCIfegUA via @businessinsider"
212,Catching up on all the crazy stuff my colleagues have been digging into this week. Like this dissection of the way the White House is steering huge no-bid contracts for COVID-19 response outside the normal procurement channels and won't explain why or how: https://t.co/Qbiv6a6fEi
213,"China is a dictatorship that, for decades, enforced a one child per family policy under penalty of forced sterilization. But they can't close down the farmer's market from hell?  #CoronaVirus #WetMarkets https://t.co/pvkfhdTk4i"
214,"Trump keeps saying ""no one could have predicted"" the #COVID19 crisis. It's 100% BS. Now add this newly uncovered FEMA report to a veritable chorus of voices warning his administration that a major pandemic was coming. https://t.co/6132vQ9Bfx"
215,I cant believe America is the country with the most coronavirus cases yet we are getting the least support from our government https://t.co/juewQGSx4T
216,After this lockdown we deserve this fucking samgyupsal https://t.co/QSB4OfH2Sk
217,"Hero @TheDeverakonda launches Face Protection Shields 

Appeals to people not to break lockdown.

#VijayDeverakonda also hails the efforts of @TelanganaDGP, @TelanganaCOPs and Health Care workers for their outstanding work during #CoronaCrisis https://t.co/OJNSxfumZr"
218,Good stuff.
219,"@cllrKTS @emmadentcoad And their demand has gone up and supply gone down as a result of the pandemic. So that is why other councils are supporting pre-existing foodbanks at this time, in addition to targeting covid19 support to those shielded etc. Do you see?"
220,This is absurd. Is this happening in any red states?
221,"This has nothing to do with fellowship, but everything to do with collecting that GREEN DOLLAR under any circumstance... den of thieves"
222,"NEW @NYTIMES CORONAVIRUS INVESTIGATION reveals just how many warnings TRUMP shrugged off.

EXAMPLE: In January, @SecAzar twice warned of a coming pandemic, but @POTUS said he was being alarmist &amp; told him to calm down.

AZAR's authority was soon reduced. https://t.co/xqheegmnFS"
223,"A phlebotomist working at a Chicago hospital said Thursday that 30 to 50 percent of those tested for coronavirus have antibodies, and 10 to 20 percent of those tested are actual carriers of the virus.
https://t.co/e3giJ0HWre"
224,"WHO Director Says Politicizing COVID19 Leads To 'body bags,' But He Was Accused Of Covering Up Epidemics In Ethiopia

 https://t.co/1qU9yv2k6v"
225,"I spoke with @PoppyHarlowCNN about the way forward on #COVID19. 

As researchers race to find a vaccine, we need to support vulnerable populations—in the U.S. and globally—that are feeling the impacts of this pandemic the most. https://t.co/gGSzMoynwD"
226,"Crowd in Kerala today to buy beef for Easter amid COVID-19 lockdown.

Love for beef and 100% literacy. Best combination ever 💯 https://t.co/b6Yk2m3wsI"
227,Random towns in middle America are on lockdown because NYC had an outbreak of Covid-19.
228,"Some used to mock PM Modi’s simplistic schemes. Some failed to understand their relevance. Today, as we live through a lockdown, their transformative effect is visible and their importance is dawning on us.

Read and share if you concur with my views."
229,"Pelosi is the most contemptible and diabolical speaker in American history; the regimes in China, Russia, and Iran love her.
https://t.co/3VeD4KY5rY"
230,"An award given to Corona virus for being the most disastrously spread flu ever. 

A catarrh’s trophy."
231,@NYGovCuomo @NYCMayor @DOEChancellor please show New Yorkers a united front. The right decision was made and schools should remain closed for the rest of the year. I won’t send my kid back either way. #CLOSENYCPUBLICSCHOOLS #coronavirus #protectthepeople #StayHome
232,Does there exist an American who believes the #coronavirus models were bogus but the climate change models are reliable? This is not a criticism; I am genuinely curious.
233,Zuma and Zille 🤣
234,"I interesting perspective @bjemec. In this game of high brinkmanship, you also play the hand for every other member of your family and work colleague you come into contact with #StayHomeSaveLives #YouOnlyHaveOneThingToDo"
